0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
0	0	8	0	0	0	1	100	0
